id,iata_code,name,latitude_deg,longitude_deg,continent,iso_country,iso_region
5334,KKR,Kaukura Airport,-15.66329956,-146.8849945,OC,PF,PF-U-A
5335,MKP,Makemo Airport,-16.58390045,-143.6580048,OC,PF,PF-U-A
5336,NAU,Napuka Island Airport,-14.17679977,-141.2669983,OC,PF,PF-U-A
5337,TKV,Tatakoto Airport,-17.3553009,-138.4450073,OC,PF,PF-U-A
5338,PKP,Puka Puka Airport,-14.80949974,-138.8130035,OC,PF,PF-U-A
5339,PUK,Pukarua Airport,-18.29560089,-137.0169983,OC,PF,PF-U-A
5340,TKP,Takapoto Airport,-14.70950031,-145.2460022,OC,PF,PF-U-A
5341,AXR,Arutua Airport,-15.2482996,-146.6170044,OC,PF,PF-U-A
5342,MVT,Mataiva Airport,-14.86810017,-148.7169952,OC,PF,PF-U-A
5343,NUK,Nukutavake Airport,-19.28499985,-138.7720032,OC,PF,PF-U-A
5344,ZTA,Tureia Airport,-20.78969955,-138.5700073,OC,PF,PF-U-A
5345,AHE,Ahe Airport,-14.42809963,-146.2570038,OC,PF,PF-U-A
5346,KHZ,Kauehi Airport,-15.78079987,-145.1239929,OC,PF,PF-U-A
5347,FAC,Faaite Airport,-16.68670082,-145.3289948,OC,PF,PF-U-A
5348,FHZ,Fakahina Airport,-15.9921999,-140.1649933,OC,PF,PF-U-A
5349,RKA,Aratika Nord Airport,-15.48530006,-145.4700012,OC,PF,PF-U-A
5350,TJN,Takume Airport,-15.85470009,-142.2680054,OC,PF,PF-U-A
5351,NIU,Naiu Airport,-16.1191,-146.3683,OC,PF,PF-U-A
5352,RRR,Raroia Airport,-16.045,-142.476944,OC,PF,PF-U-A
5353,TKX,Takaroa Airport,-14.45580006,-145.0249939,OC,PF,PF-U-A
5354,KXU,Katiu Airport,-16.33939934,-144.4029999,OC,PF,PF-U-A
5355,NKP,Nukutepipi Airport,-20.7,-143.047,OC,PF,PF-U-A
5356,NHV,Nuku Hiva Airport,-8.795599937,-140.2290039,OC,PF,PF-U-A
5357,AUQ,Hiva Oa-Atuona Airport,-9.768790245,-139.0110016,OC,PF,PF-U-A
5358,UAP,Ua Pou Airport,-9.35167,-140.078003,OC,PF,PF-U-A
5359,UAH,Ua Huka Airport,-8.93611,-139.552002,OC,PF,PF-U-A
5360,BOB,Bora Bora Airport,-16.44440079,-151.7510071,OC,PF,PF-U-A
5361,TTI,Tetiaroa Airport,-17.01329994,-149.5870056,OC,PF,PF-U-A
5362,RGI,Rangiroa Airport,-14.95429993,-147.6609955,OC,PF,PF-U-A
5363,HUH,Huahine-Fare Airport,-16.68720055,-151.0220032,OC,PF,PF-U-A
5364,MOZ,Moorea Airport,-17.49,-149.761993,OC,PF,PF-U-A
5365,HOI,Hao Airport,-18.07480049,-140.9459991,OC,PF,PF-U-A
5366,MAU,Maupiti Airport,-16.42650032,-152.2440033,OC,PF,PF-U-A
5367,RFP,Raiatea Airport,-16.7229,-151.466003,OC,PF,PF-U-A
5368,TPX,Tupai Airport,-16.2423,-151.8338,OC,PF,PF-U-A
5369,UOA,Mururoa Atoll Airport,-21.8586,-138.8202,OC,PF,PF-U-A
5370,VHZ,Vahitahi Airport,-18.78000069,-138.8529968,OC,PF,PF-U-A
5371,NUF,Castlereagh Lake Seaplane Base,6.86,80.584,AS,LK,LK-2
5372,NUG,Nuguria Airstrip,-3.4075,154.7383,OC,PG,PG-NIK
5373,UCC,Yucca Airstrip,36.94580078,-116.038002,NA,US,US-NV
5374,MTV,Mota Lava Airport,-13.66600037,167.7120056,OC,VU,VU-TOB
5375,SLH,Sola Airport,-13.85169983,167.5370026,OC,VU,VU-TOB
5376,TOH,Torres Airstrip,-13.32800007,166.6380005,OC,VU,VU-TOB
5377,EAE,Siwo Airport,-17.09029961,168.3430023,OC,VU,VU-SEE
5378,CCV,Craig Cove Airport,-16.264999,167.923996,OC,VU,VU-MAP
5379,LOD,Longana Airport,-15.30669975,167.9669952,OC,VU,VU-PAM
5380,SSR,Sara Airport,-15.4708004,168.1519928,OC,VU,VU-PAM
5381,PBJ,Tavie Airport,-16.43899918,168.2570038,OC,VU,VU-MAP
5382,LPM,Lamap Airport,-16.4611228,167.829253,OC,VU,VU-MAP
5383,LNB,Lamen Bay Airport,-16.58419991,168.1589966,OC,VU,VU-SEE
5384,MWF,Maewo-Naone Airport,-15,168.0829926,OC,VU,VU-PAM
5385,LNE,Lonorore Airport,-15.86559963,168.1719971,OC,VU,VU-PAM
5386,NUS,Norsup Airport,-16.0797,167.401001,OC,VU,VU-MAP
5387,ZGU,Gaua Island Airport,-14.21809959,167.5870056,OC,VU,VU-TOB
5388,RCL,Redcliffe Airport,-15.47200012,167.8350067,OC,VU,VU-PAM
5389,SON,Santo Pekoa International Airport,-15.50500011,167.2200012,OC,VU,VU-SAM
5390,TGH,Tongoa Airport,-16.89109993,168.5509949,OC,VU,VU-SEE
5391,ULB,Uléi Airport,-16.3297,168.3011,OC,VU,VU-MAP
5392,VLS,Valesdir Airport,-16.79610062,168.177002,OC,VU,VU-SEE
5393,WLH,Walaha Airport,-15.4119997,167.6909943,OC,VU,VU-PAM
5394,SWJ,Southwest Bay Airport,-16.4864,167.4472,OC,VU,VU-MAP
5395,OLJ,North West Santo Airport,-14.88169956,166.5579987,OC,VU,VU-SAM
5396,AUY,Aneityum Airport,-20.24920082,169.7709961,OC,VU,VU-TAE
5397,AWD,Aniwa Airport,-19.2346,169.6009,OC,VU,VU-TAE
5398,DLY,Dillon's Bay Airport,-18.76939964,169.0010071,OC,VU,VU-TAE
5399,FTA,Futuna Airport,-19.51639938,170.2319946,OC,VU,VU-TAE
5400,IPA,Ipota Airport,-18.856389,169.283333,OC,VU,VU-TAE
5401,UIQ,Quion Hill Airport,-17.54000092,168.4420013,OC,VU,VU-SEE
5402,VLI,Bauerfield International Airport,-17.69930077,168.3200073,OC,VU,VU-SEE
5403,TAH,Tanna Airport,-19.45509911,169.223999,OC,VU,VU-TAE
5404,NWT,Nowata Airport,-9.984166667,149.7291667,OC,PG,PG-MBA
5405,TGJ,Tiga Airport,-21.09609985,167.8040009,OC,NC,NC-U-A
5406,BMY,Île Art - Waala Airport,-19.72060013,163.6609955,OC,NC,NC-U-A
5407,KNQ,Koné Airport,-21.05430031,164.8370056,OC,NC,NC-U-A
5408,ILP,Île des Pins Airport,-22.58889961,167.4559937,OC,NC,NC-U-A
5409,HLU,Nesson Airport,-21.25639915,165.6170044,OC,NC,NC-U-A
5410,KOC,Koumac Airport,-20.54630089,164.2559967,OC,NC,NC-U-A
5411,LIF,Lifou Airport,-20.77479935,167.2400055,OC,NC,NC-U-A
5412,GEA,Nouméa Magenta Airport,-22.25830078,166.4730072,OC,NC,NC-U-A
5413,IOU,Edmond Cané Airport,-22.460295,166.782718,OC,NC,NC-U-A
5414,PUV,Poum Airport,-20.28919983,164.098999,OC,NC,NC-U-A
5415,PDC,Mueo Airport,-21.31640053,164.9989929,OC,NC,NC-U-A
5416,MEE,Maré Airport,-21.4817009,168.0379944,OC,NC,NC-U-A
5417,TOU,Touho Airport,-20.79000092,165.2590027,OC,NC,NC-U-A
5418,UVE,Ouvéa Airport,-20.6406002,166.572998,OC,NC,NC-U-A
5419,NOU,La Tontouta International Airport,-22.01460075,166.2129974,OC,NC,NC-U-A
5420,AKL,Auckland International Airport,-37.0080986,174.7920074,OC,NZ,NZ-AUK
5421,TUO,Taupo Airport,-38.73970032,176.0839996,OC,NZ,NZ-WKO
5422,AMZ,Ardmore Airport,-37.02970123,174.9730072,OC,NZ,NZ-AUK
5423,ASG,Ashburton Aerodrome,-43.90330124,171.7969971,OC,NZ,NZ-CAN
5424,CHC,Christchurch International Airport,-43.48939896,172.5319977,OC,NZ,NZ-CAN
5425,CHT,Chatham Islands-Tuuta Airport,-43.81000137,-176.4570007,OC,NZ,NZ-WGN
5426,CMV,Coromandel Aerodrome,-36.79169846,175.5090027,OC,NZ,NZ-WKO
5427,DGR,Dargaville Aerodrome,-35.93970108,173.8939972,OC,NZ,NZ-NTL
5428,DUD,Dunedin Airport,-45.92810059,170.197998,OC,NZ,NZ-OTA
5429,WHO,Franz Josef Aerodrome,-43.36309814,170.1340027,OC,NZ,NZ-WTC
5430,GBZ,Great Barrier Aerodrome,-36.24140167,175.4720001,OC,NZ,NZ-AUK
5431,GMN,Greymouth Airport,-42.46170044,171.1900024,OC,NZ,NZ-WTC
5432,GIS,Gisborne Airport,-38.66329956,177.9779968,OC,NZ,NZ-GIS
5433,GTN,Glentanner Airport,-43.90670013,170.128006,OC,NZ,NZ-CAN
5434,HKK,Hokitika Airfield,-42.71360016,170.9850006,OC,NZ,NZ-WTC
5435,HLZ,Hamilton International Airport,-37.86669922,175.3320007,OC,NZ,NZ-WKO
5436,WIK,Waiheke Reeve Airport,-36.80889893,175.0859985,OC,NZ,NZ-AUK
5437,KBZ,Kaikoura Airport,-42.42499924,173.6049957,OC,NZ,NZ-CAN
5438,KKE,Kerikeri Airport,-35.26279831,173.9120026,OC,NZ,NZ-NTL
5439,KKO,Kaikohe Airport,-35.4510994,173.8170013,OC,NZ,NZ-NTL
5440,KAT,Kaitaia Airport,-35.06999969,173.2850037,OC,NZ,NZ-NTL
5441,ALR,Alexandra Airport,-45.21170044,169.3730011,OC,NZ,NZ-OTA
5442,MTA,Matamata Glider Airport,-37.7344017,175.7420044,OC,NZ,NZ-WKO
5443,MHB,Mechanics Bay Heliport,-36.84652563,174.7878724,OC,NZ,NZ-AUK
5444,MON,Mount Cook Airport,-43.76499939,170.1329956,OC,NZ,NZ-CAN
5445,MFN,Milford Sound Airport,-44.6733017,167.9230042,OC,NZ,NZ-STL
5446,MZP,Motueka Airport,-41.12329865,172.9889984,OC,NZ,NZ-TAS
5447,TEU,Manapouri Airport,-45.53310013,167.6499939,OC,NZ,NZ-STL
5448,MRO,Hood Airport,-40.97330093,175.6340027,OC,NZ,NZ-WGN
5449,NPL,New Plymouth Airport,-39.00859833,174.1790009,OC,NZ,NZ-TKI
5450,NPE,Hawke's Bay Airport,-39.465801,176.869995,OC,NZ,NZ-HKB
5451,NSN,Nelson Airport,-41.2983017,173.220993,OC,NZ,NZ-NSN
5452,IVC,Invercargill Airport,-46.41239929,168.3130035,OC,NZ,NZ-STL
5453,OHA,RNZAF Base Ohakea,-40.20600128,175.3880005,OC,NZ,NZ-MWT
5454,OAM,Oamaru Airport,-44.97000122,171.0820007,OC,NZ,NZ-OTA
5455,PMR,Palmerston North Airport,-40.3205986,175.6170044,OC,NZ,NZ-MWT
5456,PCN,Picton Aerodrome,-41.34609985,173.9559937,OC,NZ,NZ-MBH
5457,PPQ,Paraparaumu Airport,-40.90470123,174.9889984,OC,NZ,NZ-WGN
5458,ZQN,Queenstown International Airport,-45.021099,168.738998,OC,NZ,NZ-OTA
5459,RAG,Raglan Airfield,-37.80469894,174.8600006,OC,NZ,NZ-WKO
5460,SZS,Ryan's Creek Aerodrome,-46.8997,168.100998,OC,NZ,NZ-STL
5461,ROT,Rotorua Regional Airport,-38.10919952,176.3170013,OC,NZ,NZ-BOP
5462,TRG,Tauranga Airport,-37.6719017,176.1959991,OC,NZ,NZ-BOP
5463,TMZ,Thames Aerodrome,-37.15670013,175.5500031,OC,NZ,NZ-WKO
5464,KTF,Takaka Airport,-40.81330109,172.7749939,OC,NZ,NZ-TAS
5465,TKZ,Tokoroa Airfield,-38.23669815,175.8919983,OC,NZ,NZ-WKO
5466,THH,Taharoa Aerodrome,-38.18109894,174.7079926,OC,NZ,NZ-WKO
5467,TIU,Timaru Airport,-44.30279922,171.2250061,OC,NZ,NZ-CAN
5468,TWZ,Pukaki Airport,-44.23500061,170.1179962,OC,NZ,NZ-CAN
5469,BHE,Woodbourne Airport,-41.5182991,173.8699951,OC,NZ,NZ-MBH
5470,WKA,Wanaka Airport,-44.72219849,169.2460022,OC,NZ,NZ-OTA
5471,WHK,Whakatane Airport,-37.92060089,176.9140015,OC,NZ,NZ-BOP
5472,WLG,Wellington International Airport,-41.32720184,174.8049927,OC,NZ,NZ-WGN
5473,WIR,Wairoa Airport,-39.00690079,177.4069977,OC,NZ,NZ-HKB
5474,WRE,Whangarei Airport,-35.7682991,174.3650055,OC,NZ,NZ-NTL
5475,WSZ,Westport Airport,-41.73809814,171.5809937,OC,NZ,NZ-WTC
5476,WTZ,Whitianga Airport,-36.83169937,175.6790009,OC,NZ,NZ-WKO
5477,WAG,Wanganui Airport,-39.96220016,175.0249939,OC,NZ,NZ-MWT
5478,NLN,Kneeland Airport,40.71929932,-123.9280014,NA,US,US-CA
5479,BZF,Benton Field,40.57490158,-122.4079971,NA,US,US-CA
5480,OAA,Shank Air Base,33.9225,69.07722222,AS,AF,AF-LOW
5481,BIN,Bamiyan Airport,34.81700134,67.81700134,AS,AF,AF-BAM
5482,BST,Bost Airport,31.55970001,64.36499786,AS,AF,AF-HEL
5483,CCN,Chakcharan Airport,34.526465,65.27102,AS,AF,AF-GHO
5484,SBF,Sardeh Band Airport,33.3207016,68.6364975,AS,AF,AF-GHA
5485,DAZ,Darwaz Airport,38.46110153,70.88249969,AS,AF,AF-BDS
5486,FAH,Farah Airport,32.36700058,62.18299866,AS,AF,AF-FRA
5487,FBD,Fayzabad Airport,37.121101,70.518097,AS,AF,AF-BDS
5488,GZI,Ghazni Airport,33.53120041,68.41290283,AS,AF,AF-GHA
5489,GRG,Gardez Airport,33.6315,69.239403,AS,AF,AF-PIA
5490,KWH,Khwahan Airport,37.88299942,70.21700287,AS,AF,AF-BDS
5491,HEA,Herat Airport,34.20999908,62.22829819,AS,AF,AF-HER
5492,OAI,Bagram Air Base,34.94609833,69.26499939,AS,AF,AF-PAR
5493,JAA,Jalalabad Airport,34.39979935,70.49859619,AS,AF,AF-NAN
5494,KBL,Hamid Karzai International Airport,34.565899,69.212303,AS,AF,AF-KAB
5495,KDH,Kandahar Airport,31.50580025,65.84780121,AS,AF,AF-KAN
5496,KHT,Khost Chapman Airport,33.333401,69.952003,AS,AF,AF-KHO
5497,MMZ,Maimana Airport,35.93080139,64.7609024,AS,AF,AF-FYB
5498,MZR,Mazar I Sharif Airport,36.70690155,67.20970154,AS,AF,AF-BAL
5499,URN,Urgun Airport,32.93180084,69.15630341,AS,AF,AF-PKA
5500,LQN,Qala-I-Naw Airport,34.98500061,63.11780167,AS,AF,AF-BDG
5501,OAS,Sharana Airstrip,33.12575,68.838517,AS,AF,AF-PKA
5502,OAH,Shindand Airport,33.3913002,62.26100159,AS,AF,AF-FRA
5503,SGA,Sheghnan Airport,37.56700134,71.5,AS,AF,AF-BDS
5504,TII,Tarin Kowt Airport,32.60419846,65.86579895,AS,AF,AF-ORU
5505,TQN,Talolqan Airport,36.77069855,69.53199768,AS,AF,AF-TAK
5506,UND,Konduz Airport,36.6651001,68.91079712,AS,AF,AF-KDZ
5507,OAZ,Camp Bastion Airport,31.86380005,64.22460175,AS,AF,AF-HEL
5508,ZAJ,Zaranj Airport,30.972222,61.865833,AS,AF,AF-NIM
5509,BAH,Bahrain International Airport,26.27079964,50.63359833,AS,BH,BH-15
5510,OBK,Sky Harbor Airport,42.14388889,-87.85555556,NA,US,US-IL
5511,OCS,Corisco International Airport,0.9125,9.3304,AF,GQ,GQ-LI
5512,AHB,Abha Regional Airport,18.24040031,42.65660095,AS,SA,SA-14
5513,HOF,Al Ahsa Airport,25.2852993,49.48519897,AS,SA,SA-04
5514,ABT,Al Baha Airport,20.29610062,41.63430023,AS,SA,SA-11
5515,BHH,Bisha Airport,19.9843998,42.6208992,AS,SA,SA-14
5516,DMM,King Fahd International Airport,26.47120094,49.79790115,AS,SA,SA-04
5517,DWD,King Salman Abdulaziz Airport,24.4499,44.121201,AS,SA,SA-01
5518,DHA,King Abdulaziz Air Base,26.26539993,50.15200043,AS,SA,SA-04
5519,GIZ,Jizan Regional Airport,16.90110016,42.58580017,AS,SA,SA-09
5520,ELQ,Gassim Airport,26.30279922,43.7743988,AS,SA,SA-05
5521,URY,Gurayat Domestic Airport,31.412413,37.278898,AS,SA,SA-08
5522,HAS,Ha'il Airport,27.437901,41.686298,AS,SA,SA-06
5523,QJB,Jubail Airport,27.03899956,49.40510178,AS,SA,SA-04
5524,JED,King Abdulaziz International Airport,21.6796,39.156502,AS,SA,SA-02
5525,KMC,King Khaled Military City Airport,27.9009,45.528198,AS,SA,SA-04
5526,KMX,King Khaled Air Base,18.29730034,42.80350113,AS,SA,SA-14
5527,MED,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,AS,SA,SA-03
5528,EAM,Nejran Airport,17.6114006,44.4192009,AS,SA,SA-10
5529,NUM,Neom Airport,27.927598,35.28874,AS,SA,SA-07
5530,AQI,Al Qaisumah/Hafr Al Batin Airport,28.335199,46.125099,AS,SA,SA-04
5531,AKH,Prince Sultan Air Base,24.06270027,47.58050156,AS,SA,SA-01
5532,RAH,Rafha Domestic Airport,29.62639999,43.49060059,AS,SA,SA-08
5533,RUH,King Khaled International Airport,24.95759964,46.69879913,AS,SA,SA-01
5534,RAE,Arar Domestic Airport,30.90660095,41.13819885,AS,SA,SA-08
5535,XXN,Riyadh Air Base,24.70980072,46.72520065,AS,SA,SA-01
5536,SHW,Sharurah Airport,17.46689987,47.12139893,AS,SA,SA-10
5537,AJF,Al-Jawf Domestic Airport,29.78510094,40.09999847,AS,SA,SA-12
5538,SLF,Sulayel Airport,20.4647007,45.61959839,AS,SA,SA-01
5539,TUU,Tabuk Airport,28.3654,36.6189,AS,SA,SA-07
5540,TIF,Ta’if Regional Airport,21.483001,40.543442,AS,SA,SA-02
5541,TUI,Turaif Domestic Airport,31.692188,38.731544,AS,SA,SA-08
5542,WAE,Wadi Al Dawasir Airport,20.50429916,45.19960022,AS,SA,SA-01
5543,EJH,Al Wajh Domestic Airport,26.19860077,36.47639847,AS,SA,SA-07
5544,YNB,Prince Abdulmohsin Bin Abdulaziz Airport,24.144199,38.0634,AS,SA,SA-03
5545,ZUL,Zilfi Airport,26.35000038,44.83300018,AS,SA,SA-01
5546,OGE,Ogeranang Airport,-6.46675,147.3641667,OC,PG,PG-MPL
5547,OGM,Ogubsucum Airport,9.1383,-77.93385,NA,PA,PA-KY
5548,IAQ,Bahregan Airport,29.840099,50.272701,AS,IR,IR-06
5549,ABD,Abadan Airport,30.37109947,48.22829819,AS,IR,IR-10
5550,DEF,Dezful Airport,32.434399,48.397598,AS,IR,IR-10
5551,AKW,Aghajari Airport,30.7444,49.6772,AS,IR,IR-10
5552,GCH,Gachsaran Airport,30.33760071,50.82799912,AS,IR,IR-18
5553,OMI,Omidiyeh Airport,30.83519936,49.53490067,AS,IR,IR-10
5554,MRX,Mahshahr Airport,30.55620003,49.15190125,AS,IR,IR-10
5555,AWZ,Ahwaz Airport,31.33740044,48.76200104,AS,IR,IR-10
5556,AEU,Abu Musa Island Airport,25.8757,55.033001,AS,IR,IR-23
5557,BUZ,Bushehr Airport,28.94479942,50.83459854,AS,IR,IR-06
5558,YEH,Asaloyeh Airport,27.4814,52.615501,AS,IR,IR-06
5559,KNR,Jam Airport,27.82049942,52.35219955,AS,IR,IR-06
5560,KIH,Kish International Airport,26.52619934,53.98020172,AS,IR,IR-23
5561,BDH,Bandar Lengeh Airport,26.53199959,54.82479858,AS,IR,IR-23
5562,PGU,Persian Gulf International Airport,27.379601,52.737701,AS,IR,IR-06
5563,KHK,Khark Island Airport,29.26029968,50.32389832,AS,IR,IR-06
5564,SXI,Sirri Island Airport,25.90889931,54.53939819,AS,IR,IR-23
5565,LVP,Lavan Island Airport,26.81030083,53.35630035,AS,IR,IR-23
5566,KSH,Shahid Ashrafi Esfahani Airport,34.34590149,47.15810013,AS,IR,IR-17
5567,IIL,Ilam Airport,33.58660126,46.40480042,AS,IR,IR-05
5568,KHD,Khoram Abad Airport,33.4353981,48.28290176,AS,IR,IR-20
5569,SDG,Sanandaj Airport,35.2458992,47.00920105,AS,IR,IR-16
5570,IFH,Hesa Airport,32.92890167,51.56110001,AS,IR,IR-04
5571,KKS,Kashan Airport,33.895302,51.577,AS,IR,IR-04
5572,IFN,Esfahan Shahid Beheshti International Airport,32.75080109,51.86130142,AS,IR,IR-04
5573,CQD,Shahrekord Airport,32.29719925,50.84220123,AS,IR,IR-08
5574,RAS,Sardar-e-Jangal Airport,37.323333,49.617778,AS,IR,IR-19
5575,HDM,Hamadan Airport,34.86920166,48.55250168,AS,IR,IR-24
5576,AJK,Arak Airport,34.13809967,49.84730148,AS,IR,IR-22
5577,IKA,Imam Khomeini International Airport,35.41609955,51.15219879,AS,IR,IR-07
5578,THR,Mehrabad International Airport,35.68920135,51.31340027,AS,IR,IR-07
5579,GZW,Qazvin Airport,36.240101,50.0471,AS,IR,IR-28
5580,PYK,Payam International Airport,35.77610016,50.8266983,AS,IR,IR-U-A
5581,SNX,Semnan Municipal Airport,35.591099,53.495098,AS,IR,IR-12
5582,BND,Bandar Abbas International Airport,27.21829987,56.37779999,AS,IR,IR-23
5583,JYR,Jiroft Airport,28.7269001,57.67029953,AS,IR,IR-15
5584,KER,Kerman Airport,30.27440071,56.9510994,AS,IR,IR-15
5585,BXR,Bam Airport,29.08419991,58.45000076,AS,IR,IR-15
5586,HDR,Havadarya Airport,27.1583004,56.17250061,AS,IR,IR-23
5587,RJN,Rafsanjan Airport,30.29770088,56.05110168,AS,IR,IR-15
5588,SYJ,Sirjan Airport,29.55089951,55.67269897,AS,IR,IR-15
5589,XBJ,Birjand Airport,32.89810181,59.26610184,AS,IR,IR-29
5590,CKT,Sarakhs Airport,36.50120163,61.06489944,AS,IR,IR-30
5591,RUD,Shahroud Airport,36.4253006,55.10419846,AS,IR,IR-12
5592,MHD,Mashhad International Airport,36.23519897,59.64099884,AS,IR,IR-30
5593,BJB,Bojnord Airport,37.49300003,57.30820084,AS,IR,IR-31
5594,AFZ,Sabzevar National Airport,36.16809845,57.59519958,AS,IR,IR-30
5595,TCX,Tabas Airport,33.6678009,56.8927002,AS,IR,IR-25
5596,KLM,Kalaleh Airport,37.38330078,55.45199966,AS,IR,IR-27
5597,GBT,Gorgan Airport,36.90940094,54.40129852,AS,IR,IR-27
5598,BSM,Bishe Kola Air Base,36.65510178,52.34960175,AS,IR,IR-21
5599,NSH,Noshahr Airport,36.66329956,51.46469879,AS,IR,IR-21
5600,RZR,Ramsar Airport,36.90990067,50.67959976,AS,IR,IR-21
5601,SRY,Dasht-e Naz Airport,36.63579941,53.1935997,AS,IR,IR-21
5602,FAZ,Fasa Airport,28.89179993,53.72330093,AS,IR,IR-14
5603,JAR,Jahrom Airport,28.58670044,53.57910156,AS,IR,IR-14
5604,LRR,Lar Airport,27.67469978,54.38330078,AS,IR,IR-14
5605,LFM,Lamerd Airport,27.37269974,53.18880081,AS,IR,IR-14
5606,SYZ,Shiraz Shahid Dastghaib International Airport,29.5392,52.589802,AS,IR,IR-14
5607,YES,Yasouj Airport,30.70050049,51.54510117,AS,IR,IR-18
5608,KHY,Khoy Airport,38.42750168,44.97359848,AS,IR,IR-02
5609,ADU,Ardabil Airport,38.32569885,48.42440033,AS,IR,IR-03
5610,ACP,Sahand Airport,37.34799957,46.12789917,AS,IR,IR-01
5611,PFQ,Parsabade Moghan Airport,39.60359955,47.88150024,AS,IR,IR-03
5612,OMH,Urmia Airport,37.66809845,45.06869888,AS,IR,IR-02
5613,TBZ,Tabriz International Airport,38.13389969,46.23500061,AS,IR,IR-01
5614,IMQ,Maku National Airport,39.330002,44.43,AS,IR,IR-02
5615,JWN,Zanjan Airport,36.77370071,48.3594017,AS,IR,IR-11
5616,AZD,Shahid Sadooghi Airport,31.9048996,54.2765007,AS,IR,IR-25
5617,ACZ,Zabol Airport,31.09830093,61.54389954,AS,IR,IR-13
5618,ZBR,Konarak Airport,25.44330025,60.38209915,AS,IR,IR-13
5619,ZAH,Zahedan International Airport,29.47570038,60.90620041,AS,IR,IR-13
5620,IHR,Iran Shahr Airport,27.23609924,60.72000122,AS,IR,IR-13
5621,JSK,Jask Airport,25.653601,57.799301,AS,IR,IR-23
5622,AMM,Queen Alia International Airport,31.72260094,35.99319839,AS,JO,JO-AM
5623,ADJ,Amman-Marka International Airport,31.97270012,35.99160004,AS,JO,JO-AM
5624,AQJ,Aqaba King Hussein International Airport,29.61160088,35.01810074,AS,JO,JO-AQ
5625,JRS,Jerusalem Airport,31.8647,35.2192,AS,PS,PS-JEM
5626,OMF,King Hussein Air College,32.3564,36.259201,AS,JO,JO-MA
5627,DWN,Downtown Airpark,35.449183,-97.532989,NA,US,US-OK
5628,XIJ,Ahmed Al Jaber Air Base,28.93479919,47.79190063,AS,KW,KW-AH
5629,KWI,Kuwait International Airport,29.22660065,47.96889877,AS,KW,KW-FA
5630,OKV,Okao Airport,-5.556666667,141.0327778,OC,PG,PG-WPD
5631,BEY,Beirut Rafic Hariri International Airport,33.82089996,35.48839951,AS,LB,LB-JL
5632,OLH,Old Harbor Airport,57.218102,-153.270004,NA,US,US-AK
5633,KYE,Rene Mouawad Air Base,34.58929825,36.01129913,AS,LB,LB-AS
5634,OLQ,Olsobip Airport,-5.389722222,141.5152778,OC,PG,PG-WPD
5635,BYB,Dibba Airport,25.6142292,56.24440002,AS,OM,OM-MU
5636,AOM,Adam Airport,22.49194444,57.38388889,AS,OM,OM-DA
5637,DQM,Duqm International Airport,19.501944,57.634167,AS,OM,OM-WU
5638,MNH,Mussanah Airport,23.640556,57.4875,AS,OM,OM-BA
5639,AUH,Abu Dhabi International Airport,24.43300056,54.65110016,AS,AE,AE-AZ
5640,AZI,Bateen Airport,24.42830086,54.45809937,AS,AE,AE-AZ
5641,AAN,Al Ain International Airport,24.26169968,55.60919952,AS,AE,AE-AZ
5642,DHF,Al Dhafra Air Base,24.24819946,54.54769897,AS,AE,AE-AZ
5643,XSB,Sir Bani Yas Airport,24.283611,52.580278,AS,AE,AE-AZ
5644,DXB,Dubai International Airport,25.25279999,55.36439896,AS,AE,AE-DU
5645,NHD,Al Minhad Air Base,25.02680016,55.36619949,AS,AE,AE-DU
5646,DWC,Al Maktoum International Airport,24.896356,55.161389,AS,AE,AE-DU
5647,FJR,Fujairah International Airport,25.11219978,56.32400131,AS,AE,AE-FU
5648,OML,Omkalai Airport,-6.179,144.96,OC,PG,PG-CPK
5649,OMN,Osmanabad Airport,18.281,76.0574,AS,IN,IN-MM
5650,RKT,Ras Al Khaimah International Airport,25.6135006,55.93880081,AS,AE,AE-RK
5651,SHJ,Sharjah International Airport,25.32859993,55.51720047,AS,AE,AE-SH
5652,OMY,Preah Vinhear Airport,13.7597,104.97173,AS,KH,KH-13
5653,ONB,Ononge Airport,-8.674361111,147.2624167,OC,PG,PG-CPM
5654,RMB,Buraimi Airport,24.241111,55.784722,AS,OM,OM-BU
5655,FAU,Fahud Airport,22.35475932,56.48414612,AS,OM,OM-ZA
5656,RNM,Qarn Alam Airport,21.38299942,57.04999924,AS,OM,OM-WU
5657,JNJ,Ja'Aluni Airport,19.4749,57.3083,AS,OM,OM-WU
5658,KHS,Khasab Air Base,26.17099953,56.24060059,AS,OM,OM-MU
5659,LKW,Lekhwair Airport,22.80498468,55.37336826,AS,OM,OM-ZA
5660,MSH,Masirah Air Base,20.67539978,58.89049911,AS,OM,OM-SH
5661,MCT,Muscat International Airport,23.59329987,58.28440094,AS,OM,OM-MA
5662,OMM,Marmul Airport,18.13599968,55.18209839,AS,OM,OM-ZU
5663,SLL,Salalah Airport,17.0387001,54.09130096,AS,OM,OM-ZU
5664,OHS,Sohar Airport,24.38604,56.62541,AS,OM,OM-BA
5665,SUH,Sur Airport,22.537729,59.479766,AS,OM,OM-SH
5666,TTH,Thumrait Air Base,17.66600037,54.02460098,AS,OM,OM-ZU
5667,DDU,Dadu West Airport,26.74080086,67.66660309,AS,PK,PK-SD
